0x46ead0c9b9c2e94b7e2427afa1a4c7e63c72b3a3,FEG,11500.67
0xa11e1686e148f2a1814a25ba14bcca99de74c7ee,DOBO,19318.16
0xcac2edbadbb8235868682ce398d6cc4761cc8ca0,FEG,13232.88
0x8f73345239ad15ccd327a5d82c8f1db78c4facdf,WBNB,213121.08
0x14a2f73d379720e1ef05da930dcad6fb48d4573a,ALU,24477.74
0x14a2f73d379720e1ef05da930dcad6fb48d4573a,FEG,15372.19
0x1d380cf4055709753e245b2a2f433eb83253fd65,BIN,79392.95
0x768f2a7ccdfde9ebdfd5cea8b635dd590cb3a3f1,vXRP,7986761.19
0x768f2a7ccdfde9ebdfd5cea8b635dd590cb3a3f1,vBTC,2898310.07
0x768f2a7ccdfde9ebdfd5cea8b635dd590cb3a3f1,BONDLY,2886525.63
0x768f2a7ccdfde9ebdfd5cea8b635dd590cb3a3f1,vADA,1444617.91
0xf4c2de0cfd8fd871962634a1b2b0df6a4f653647,HAM,34044.67
0x69d5543f43b77287338205dd282d347add82e4fe,TRAVEL,30291.46
0xc0a6f81e9073705dd5a43a0a70f5d39880ff7b68,FEG,79983.65
0x38aec37f1f893d53ec4099040ae641ca1911c60e,FEG,49162.83
0x38aec37f1f893d53ec4099040ae641ca1911c60e,PIG,13205.84
0x3ad0605cd865c6cab97fe2fa3e4d09935daa73d2,PIG,24401.32
0x53b03a7f51497cd07bfdd836392b28a7f587eaec,DOBO,34778.56
0x19d99c0c3c9c0bbe8fb7a9823a703741f7ec496c,FEG,47136.50
0xf3101eede131690ae456a8251a96a0230d4a6d40,OXB,43998.69
0xd9435b199062434b58b646b03be0bfaca08b1d40,HAM,11635.29
0x97eb2f45c18b973f9a079931154e186f5bf4f0ba,FRIES,63638.09
0x97eb2f45c18b973f9a079931154e186f5bf4f0ba,BURGER,11816.25
0x80d596c9c2939a36d40faf07e2baa0b6fd073176,THG,39810.01
0xb1e10c8eba87ac63ab8e993280600beb5a746c4e,FEG,748959.69
0x2884727a76b138ada64f9aaca7205586dfdf950b,LZ,25030.60
0x2884727a76b138ada64f9aaca7205586dfdf950b,BPAY,11642.76
0xb1a34309af7f29b4195a6b589737f86e14597ddc,BDCC,14744.31
0x5a2f40c9414551bb31a824ffe8598180bda0c65a,FEG,18762.01
0x6e5e412c6e10078a24b240ac1c597821f3a2c25a,HAM,126310.57
0x706a78ecd915beb5442f5e9cf3703709685e413f,X2P,5490463282.14
0x688fb9bbff56e970108b348eebc757e83a46d70d,PLSPAD,61567.25
0x688fb9bbff56e970108b348eebc757e83a46d70d,FEG,28638.49
0x60eabe12645954ced6f81cf707117b4a4683ece6,FEG,10767.83
0x6109ede00880711ec0ccb5c900efb7f5a1120ca8,RISE,18887.77
0x08202400c59b04f0c72706012441734f8d374c60,FEG,10184.35
0xe5a149c1d5504c246fafe5fb6d8f44882849a47e,NXT,18341.19
0x9c6d49283156ae1cf65c595eb5f33c9ac39d85be,PETS,11836.43
0x4179d73db95533c742fc4e1d6309b219d0aaa890,SFUND,14957.28
0x6d2a19212047143683a14bcaa80bad580bdf6580,CATE,299752.64
